Name,Username,Post Date,Tweet Text,Reply Count,Retweet Count,Like Count
Christopher Lentz,@AuthorLentz,Jun 1,"DREAM CAME TRUE. Wrote a book. Need some one else to be as excited about it as I am. Discover it at  https://amazon.com/dp/0996293620/ #author #AuthorsOfTwitter #writersoftwitter #writers #MarilynMonroe #Hollywood 
@delcoronado
 #HistoricalFiction #friendship #SanDiego",1,,1
P.C. Zick,@PCZick,May 30,"Claim your rightful destiny with THE GRATEFUL FATES - a story about friendship and daring adventure. #Revenge #BestFriends #readingforpleasure https://bit.ly/3YJuI20 
@PCZick
 @AmazonKindle",,,
PCT_is_love,@Pctlove016,Jun 4,"And their harvad journey comes to an end our rizbar always together MashaAllah
@babarazam258
 @iMRizwanPak
 
#BabarAzam𓃵 #BabarAzam #Rizwan #MuhammadRizwan #Rizbar #rizbar #FRIENDS4EVER #friendship #friends",,,5
The Main Channel,@MainChannel_,Jun 3,"'...an entertaining story kids will sink their teeth into!'

http://viewbook.at/AmazonBellyacheBook…

'5- 
@CrystalMarcos
 has written a real winner!'

#childrensbooks #kidsbooks #friendship #forgiveness #bullying #kindness #adventure #magic #fantasy #IARTG #audiobooks #books #ebooks #Kindle",,2,
Michelle Williams,@YrTimeToShine,May 31,NEW BLOG: Check it out for expert tips and proven strategies that will elevate your social capital game.  https://yourtimetoshine.life/the-power-of-friendship-building-social-capital-for-success-part-3/… #Friendship #WritingCommunity #writerscommunity #blogger #blogging #blog #writersoftwitter #writerslife #writerslift,,6,3
Tangela Parker,@TangieParker,May 31,My inner  is top tier! The support they are providing will never be forgotten! #friendship,,,3
Independent News Pakistan,@inppakistan,Jun 4,"It is hoped that Pakistani young students can be the inheritors of China-Pakistan friendship, the enhancers of the development of China and Pakistan,

 #inp #independentnewspakistan 
 #pakchina
 #MAF_China
#China #friendship #PAKISATAN 

 Click on  link",,,
Sanctuary Runners Ireland,@SanctuaryRunner,May 29,"When the King of Cork has your back you know you're onto a good thing! RUN WITH US in Cork on Sunday and show #Solidarity #Friendship and #Respect with all in our community - including asylum seekers & refugees!

BE SOUND! 
@corkcitycouncil
 @irishexaminer",,14,58
Jrawing_Artz,@STARDOMSPARK,Jun 4,"Kinda been going through an art block.
Maybe my mind just needs some rest to refill on ideas

While I'm working this out...
Have this picture of Lumorria and Darex sharing their dynamic to you.
#friendship #duo #series #era #comics #goofy #art #sketches #rest",2,5,12
Raj Gathe,@RajGathe01,Jun 1,"Hellow Viewers, #rajgathe #sikandrabad #girlfriends #bestfriends #agracity 
My New Shorts Video Upload Share Your Gandmare Friends .
INSTAGRAM :- https://instagram.com/reel/Cs71JWKIvWg/?igshid=MmJiY2I4NDBkZg==…
YOUTUBE CHANNEL :- https://youtube.com/shorts/H2XkQVqz6Us?feature=share…
FACEBOOK PAGE :- https://fb.watch/kTTF4n1PcS/",,,1
Girls Buzz India,@GirlsBuzzIndia,Jun 3,"It's okay if you have a small friend circle! After all, it's your own happiness that matters. Read more at: https://girls.buzz/blogs/why-its-ok-to-not-have-a-lot-of-friends/…

#girlsbuzzindia #friends #friendship #selflove",,,
Inspired by Faith (Pete),@InspiredFaith88,Jun 1,"Long overdue catch-up and coffee with a friend and one of my greatest encouragers today...I'm a self confessed, card carrying introvert and I often forget how much I need the presence of others in my life
#community #friendship #ENCOURAGEMENT #Coffee #Costa #introvert",,,2
Amsterdam Publishers,@AmsterdamPB,Jun 3,"Zofia and Aanya met when they were only a few years of age. Decades later, their friendship is still as strong as ever – and not even the terror of war could tear it apart.

http://ed.gr/d2dol

#Friendship",,,1
KC Sprayberry,@kcsowriter,May 30," What does her future hold? Will Brylee have the chance to have fun? #Friendship Will her friends, Dylan and Leila assist her in achieving her goals? #ComingOfAge 
@SolsticePublish
 https://amazon.com/dp/B0B5NKH765/",,3,4
The Main Channel,@MainChannel_,Jun 2,"'...a wonderful book (by 
@CrystalMarcos
) that will entertain, amuse, and teach valuable lessons about friendship & overcoming one's fears.'

http://viewbook.at/AmazonHeadache

#kidsbooks #adventure #fantasy #friendship #lifelessons #earlylearning #IARTG #Kindle 
#books #ebooks #audiobooks",,2,
Phoenix The Bard,@PhoenixTheBard,Jun 2,Path To Partner! | Timefall SMP | Im Back! Testing To Make Sure Everything Is Working! |Lets Get A Storage System? Cant Be Hard Right? https://twitch.tv/phoenix_the_bard… #streaming #streamer #tea #friendship #teaparty,,,1
Lucida Lucid Tarot,@TwinFlameRx,May 31,Happy Wednesday!  Need a reading? Lucida(twinflamerx) I'm available! #Psychic #Tarot Ask me about anything #Love #SoulMates #TwinFlames #family #friendship #career #romance #union #mission #lifepath #ascending #tarotreading https://psychic.bitwine.com/a/399034a #bitwine,,1,1
Squil Gallery,@Squilly4444,May 31,"Signature ‘Best Buds’ design by 
@Kissmyassh_tray
 in violet

Purchase herehttp://squilglass.shop/product-page/bestbuds002…

#bestfriends #resin #ashtray #kissmyasshtray #STONER #StonerFam #WeedLovers #WeedLife #Weedmob #Weedsmokers",,1,3
Amendo,@ThisIsAmendo,Jun 3,"Most people these days try to stay in touch with their old friends only through social media. But if you’re craving a fuller #friendship, these tips are for you!",,,
Maddie Please Author,@MaddiePlease1,Jun 4,"""I loved this book and was so disappointed when it ended. A really good story. Full of real emotion. Loved the ending & every thing in between"" 5#Italianlakes
#friendship #fun 
@BoldwoodBooks
 
http://mybook.to/VintageVacationMP…",,,1
The Main Channel,@MainChannel_,Jun 3,"'A Sweet Read for a Storytellers Shelf 
(by 
@CrystalMarcos
)'

http://viewbook.at/AmazonHeadache

'5 ....a wonderful story with lessons for children and adults alike.'

#kidsbooks #adventure #fantasy #friendship #lifelessons #earlylearning #IARTG #Kindle #books #ebooks #audiobooks",,2,2
The Main Channel,@MainChannel_,Jun 2,"'...an entertaining story kids will sink their teeth into!'

http://viewbook.at/AmazonBellyacheBook…

'5- 
@CrystalMarcos
 has written a real winner!'

#childrensbooks #kidsbooks #friendship #forgiveness #bullying #kindness #adventure #magic #fantasy #IARTG #audiobooks #books #ebooks #Kindle",,2,
Sunflower Wellness,@sunflowerlab_,Jun 1,"Cannabis is like a friend who is always there to relax you and brighten your day - say hello to your green best friend! 

#CannabisFriend #WeedLovers #Friendship",,,13
꧁༺Strange-Soul༻꧂,@Strangs0ul,Jun 1,"#zombies #apocalypse #horror #friendship #futuristic #romance #drama #realistic-world
""They are showing Sir,""
""Who.”
""The deceased Sir - the dead are approaching,""

 
@eBookLingo
 https://ebooklingo.com/book/524/strange-aftermath…",,,1
Stephanie Wood CHRISTMAS ON THE CLOSE,@TheCloseSeries,May 29,"Lorraine is ready to make some big changes when Ray announces his #retirement but will her #CountdowntoChristmas be as successful as she hopes?

#Christmas #booklovers #festivefiction
#bookclub #bestfriends #holidayseason

http://amzn.to/2c6yQpN",,,2
The Main Channel,@MainChannel_,Jun 2,"'5 Summer of ‘82 by 
@AllenMadding
 is a beautifully nostalgic story which captures the time & the place with incredible detail.'

https://amazon.com/Summer-82-Coming-Forgotten-South/dp/0578327236/ref=sr_1_1?crid=20FE6PI7X105L&keywords=allen+madding&qid=1651952271&sprefix=allen+madd%2Caps%2C130&sr=8-1…

#love #friendship #eighties #theeighties #nostalgia #comingofage #booktwt #Kindle #books #ebooks",,3,1
Jill Hannah Anderson,@JillHannahA,May 31,"Today's book blog features an #authorinterview with 
@dcarbs727author
 and info about her #NewRelease (out 6/6!) Add this #WomensFiction #friendship book to your #TBR list! #booklovers #authorlife #WritingCommunity https://sharingyourbook.blogspot.com/2023/05/all-that-is-sacred-by-author-donna.html…",,1,1
Rich Paschall,@rjpaschall,Jun 4,"A LOVE TOO LATE https://teepee12.com/2023/06/04/a-love-too-late/… via 
@fivedawgz
  Sometimes you confess too late. An #LGBT short story. Click the link below. #Fiction #friendship",,,
"Tanya Feke, MD",@tanyafeke,Jun 3,"There is a huge difference between being alone and being lonely. Being alone is a physical state and being lonely is an emotional one. When you connect with other people, you change your world. #livebetter #connect #friendship https://bit.ly/3Hq5kZ8",,,1
ASHTON IRWIN UPDATES!,@ashtonupdating,May 31,"Best Friends has surpassed 6M Spotify streams with a total of 6,180,231 congratulations 
@5SOS
 #5SOS5  #BestFriends",,5,
Twinkl Home Educators,@TwinklHomeEd,Jun 1,"Twinkl Originals are celebrating the launch of their new eBook ‘How to Catch the Sun’ with a giveaway! Head over to their page to enter here  https://twinkl.co.uk/l/1juvhz
#MayaCivilisation #TimeTravel #SouthAmerica #Guatemala #Rainforest #Archaeology #Adventure #Friendship",,,1
indrid cold,@nerdz0ne,May 29,"""LPT 2 everyone"" Choose your friends wisely as they shape your expectations and future. Real friends motivate, inspire, and challenge you to become the best version of yourself. #friendship #motivation #growth",,,
The Lucky Ones,@LuckyOnesTV,Jun 1,Alyssa learned to love herself more fully through Alexis’ unwavering compassion and support. Share your loved one’s story at http://LuckyOnesTV.com. #LuckyOnesTV #celebratelife #lovedandlost #griefjourney #friends #friendsforever,,,
Uvi Poznansky Author,@UviPoznansky,Jun 2,"Via ""
@JanRomes
Book II Wine and Sweat Pants
SIPPING SANGRIA
https://amazon.com/Sipping-Sangria-Wine-Sweat-Pants-ebook/dp/B01JO2MU8O/… …
#womensfiction warm #friendship",,3,1
