Name,Username,Date_Posted,Tweet,Reply_Count,Retweet_Count,Like_Count,Relations
𝐎𝐝𝐝𝐛𝐚𝐥𝐥™ | 𝐁𝐫𝐚𝐧𝐝 𝐀𝐥𝐜𝐡𝐞𝐦𝐢𝐬𝐭,@OddballRandall,Jun 4,Join us!  #Family,1.0,6.0,8,family
Earl Watson Academy,@EWA_Basketball,Jun 4,Great Saturday 16u Pink Goes 2-0; 16u Black Goes 3-0; 17u Goes 2-0; 7-0 today!! #ewa #family,,10.0,31,family
Ro BM Hairu,@hairu_bm,Jun 4,"My father brings #Jackfruits from the local area and I take on the task of selling them in camps. It's not always easy but it's worth it. Supporting my father as he grows older and ensuring fresh food for our family is my top priority. 

#Rohingyarchild
#FamilyFirst",1.0,1.0,17,family
BC High Baseball,@BCHighBaseball,6h,"FINAL

Eagles - 5
Barnstable - 0

Lombard and Kineen combine for 3H 12K 0R on the bump.

Offense highlighted by a O’Donnell solo  

Round 2 vs. St. John’s Prep time and date TBD

#Family",1.0,6.0,19,family
Bashàïr Ahmed بشائر أحمد,@BAhmedShabaka,Jun 4,"‘Lives put at risk’ by UK’s failure to fast-track Sudanese asylum claims
Refugee charities are calling on the British government to speed up family reunion visas as fighting continues around Khartoum
https://theguardian.com/uk-news/2023/jun/04/lives-put-at-risk-by-uks-failure-to-fast-track-sudanese-asylum-claims?CMP=Share_AndroidApp_Other…
#Sudan #migration #refugee #family",,28.0,23,family
Richardhead,@eckpeck,Jun 4,"Let me see the first 
@AlphabotSociety
 legendary you either minted or purchased. This is what kicked it all off for me #legendary #alphabots #cro #crofam #bba #cryptocom #family #NFTs",11.0,4.0,19,family
𝙊𝙝𝙝𝙂𝙖𝙧𝙧𝙚𝙩𝙩,@OhhGarrett,Jun 4,#TheNancying #Nancified #YBN #Nancygang Will keep my eyes peeled for a EOD update. #Family,5.0,7.0,42,family
Southeast Baseball,@LSEBaseball,Jun 4,"Congratulations to Will Jesske on being named All State. Will has a spot on the wall at LSE 2x now, well deserved #Family",2.0,7.0,69,family
Mark 26K,@MarEthr,9h,"Are you active?
Boost your Twitter audience fast 
Turn on my notification 
 Drop Your name & comment "" Stallion ""
Follow whoever your reply Quick 

Share the Stallion Love
& Gain with
#TEAMSTALLION #family !
#StaySafe ",3.0,7.0,12,family
Wyatt Voelker,@wyattvoelker,Jun 4,"So grateful for this weekend. Accomplished one of my goals of making a Greco world team. I also didn’t accomplish my goal of making the freestyle world team.
Perspective is a crazy thing and makes me so grateful for the ppl in my life #PantherTrain #Family",7.0,10.0,204,family
Sandys Afc,@AfcSandys,Jun 3,More than just a team #Family,,3.0,35,family
Punnie プンニー,@PunnieVIIIXVIII,Jun 4,"Back from dinner with my family. Great view .. able to see a crowd of hawks flying in the sky so beautiful nature & delicious foods. 
#สวนขนาบคลองซีฟู๊ด #Dinner #Family #Happy #GdView #Delicious #Hawks #BeatifulNature",3.0,5.0,71,family
HNS,@HNS_CFF,Jun 4,"Tomorrow, #Croatia defender Joško Gvardiol will join the national team with another trophy in his cabinet: 
@RBLeipzig
 has won the German Cup - congrats! 

#Family #Vatreni",,16.0,233,family
Jefferson Softball,@JTOWNdragonsSB,Jun 5,"Our journey starts tomorrow. Can’t wait to see what’s in store for us this season. We have a special group. This is going to be a fun ride! Let’s go! 
#Family
#ForTheJ",,6.0,25,family
"Lynne Phoenix - 'Bette, and Tina Are Home.'",@LynneRaaflaub,13h,I loved moments like this. #FamilyLove #PorterKennard,,1.0,48,family
Liberty Girls Lacrosse,@LibGLAX,Jun 3,"THIS IS OUR MOMENT!  #statechampionshipgameday #takinginallin #wevegotajobtodo #letsdothis #family #letsgopatriots 
Thank you @echocreativestudios !",3.0,12.0,59,family
le_robinson_,@butchythings,Jun 4,"Ayyye 
At home in Kentucky celebrating my baby bro’s wedding. 
#grateful 
#family 
#love 
#alllove 
#happypridemonth",1.0,1.0,31,family
"NFT PUNX | NFArcade "".",@moabrudeboy,Jun 4,"GM
It’s a #FabulososCadillac type of day for #NFTs drop your favorite #NFTCollection below.
Mine is 
@TheDogePoundNFT
 and 
@SteadyStackNFT
 give them a Flex  Titans & Doge #family not paid 4 this it’s just #OneLove",2.0,1.0,4,family
OrlandoCSC,@orlando_csc,Jun 4,"Our new flags are up!! Courtesy of our friends Paul and Donna...thank you so much they look beautiful  
#celticfamily #CelticFC #Celtic #family #OCSC #champions #championsalotoftimes ",1.0,8.0,88,family
Mkay Saitama,@mannythehitman,Jun 4,Thank you to everyone for all the love you have showered on me today and for making my day even more special! Appreciate your love and good wishes always! #saitamaforlife #Wolfpack #love #family,20.0,104.0,469,family
Sam Purcell,@SamPurcellMSU,Jun 5,"Year 

The team is starting to slowly roll into town. Missing a few people. 

Excited about the opportunities this team has in front of them. 

We have the talent. Now it’s time to put it together. 

#Family",4.0,32.0,344,family
Pippa-Jane,@pippa__jane,Jun 3,Flynn enjoying the sights of North Norfolk. He's always like a superstar- making new friends everywhere! #Norfolk #family #bullterriers,,1.0,15,family
Shadow_Curator.etc♟,@ShadowCurator45,Jun 4,"Much Love Zuki Fam 
@ETCZuki
 @BreakoutRob
 #ETCZuki #EthereumClassic #Whitelist #Live #Mint #ETCNFT #Family",1.0,8.0,15,family
Stan Dakosty,@Coach_Dakosty,11h,"Just wrapped up a special reunion weekend 
@colgateuniv
.  Great to connect w/ all the 
@ColgateFB
 CHAMPIONS who made it back to campus!

Each member of every  team has their place on our Wall of Champions for moments like  

#Legacy #Family 
#ThreeForTheGate",1.0,5.0,49,family
ƚαɳια ɠσɳȥαʅҽȥ M. Ed #WakeletCommunityWeek,@MrsTGonzalez,13h,"Our “FALCONS” are INCREDIBLE  #McAllenISD 
@FieldsFalcons
 @MsTrdla
 
@TxTechChick
 @jamesvarlack
 @Amy_Wakelet
 @annvega
 #Texas 
“We are so Proud of their Growth” “Soar High” #Family ",,3.0,9,family
Paula Rylatt,@rylatt_paula,18h,"Welcome to the lovely Maryam who has joined us 
@FTMembership
 @rdash_nhs
 as the Expert by Experience Lead. We are delighted you are here, and on #CarersWeek  Maryam will be supporting all things #livedexperience #peersuppprt #family and #carers ",1.0,5.0,19,family
Westybot007,@Westybot007,20h,"Happy Monday legends Hope your all amazing. We will be live from 7pm for some more warzone action and hope you can all make it. We bringing the hype and vibes and fun. Appreciate you all and stay amazing.
http://twitch.tv/westybot007  #twitchstreamer #twitchaffiliate #family",,2.0,5,family
Lady Bears’ Basketball,@BHSLadyBearBB,12h,Day 1 of Summer Camp is in the books. Focus of the day was DRIBBLING!! #EFFORT #FAMILY,,2.0,5,family
Camden Riley #camkickscancer,@CamdenRiley,7h,The ABSOLUTE BEST Hog Pen family ever!!! Couldn’t ask for better friends! Until next time  #hogpen #hogpenfamily #family #thisisbaseball,3.0,5.0,57,family
Lady Monarch Hoops,@MHSLadyMonarchs,12h,"Full house this morning!! A ton of youngsters eager to learn and high schoolers giving back! What it’s all about. 
#Family",,5.0,14,family
My Kids NFT,@MyKids_NFT,11h," 
What seems small to some.. Is a Great accomplishment  to us! Thank You So Much Family for Being Part of the Journey!   

#family #community #mykidsnft",2.0,1.0,8,family
Sabercat Nation,@Saguaro_HS,10h,The Republic's Top 10 running backs in Arizona high school football for 2023 season:  https://azcentral.com/story/sports/high-school/2023/06/05/arizona-high-school-football-top-10-running-backs-2023-season/70278878007/… #SagU #Family,,4.0,11,family
Lake Huron,@LakeHuronRolls,Jun 4,"Eeeee, we look great! Thanks for posting! #LakeHuron #GreatLakes #greatpics #family #ohsistersfive",1.0,8.0,86,family
Bloomsburg Football,@BloomUFootball,Jun 4,"We would like to thank all of our Sponsors, Golfers, and Staff for their time and donations to the 24th Annual John S. Devlin Tournament!
We look forward for seeing everyone for the 25th!
#Huskies #Family #Devlin",1.0,2.0,29,family
Lauren West,@LaurenWest1224,Jun 5,Congratulations to Alona Locklear for being named to the 3A All-State soccer team! Alona is the 1st player in Carson Women's Soccer history to achieve this honor! It is wonderful to watch all of her hard work finally paying off. #CarsonSoccer #Family #HardWorkPaysOff #ProudCoach,,4.0,11,family
ＧＲＥＡＴ ＧＯＯＮＥＲ,@alexAFC__,Jun 3," Quality time with Father & Daughter 

#GJ9 #GabrielJesus #SummerHoliday #BeachFun #family #somwherearoundtheworld",,2.0,19,family
Southeast Baseball,@LSEBaseball,Jun 4,Congratulations again to Max on being named to the All Nebraska Team in the Omaha World Herald #Family,1.0,5.0,40,family
The Ex Problem Drinker,@WorldofRobert1,Jun 4,"The joys of getting out of the house with 2 little one and ME! 
@MsExPrblmDrinkr
 exclaims - I HAVE TWO DIFFERENT SHOES ON!!! #humor #family",19.0,3.0,52,family
Meagan Villazon,@VillazonMeagan,19h,A little different but loved the fact that I had the opportunity to support my sister and watch her do what she loves. #Familyfirst #Shenailedit #proudbigsister,1.0,,17,family
Justin Neal,@JustNeal6,Jun 4,"Mannnn I miss ball’n with my brothers and 2 of the best coaches I’ve had 
@lvpiratesGBB
 @_Visionary_Vic
 @26ChaseC
 @AntwonWillis7
 @London_Smith1
 @keandrebrooks0
 @QwaeWillis1
 @ Trea #NationalChamps #Family",,5.0,19,family
Diane Crittenden,@dcrittenden78,18h,"#POstables “Dear Hallmark, We are ready to go back to work at the DLO. We miss ⁦
@MarthaMoonWater
⁩ and each other. We miss our fans. Sincerely, Shane, Oliver, Rita, and Norman.” #LisaHamiltonDaly #WonyaLucas 
@SamanthaDiPippo
 @ElizabethYostHC
 @hallmarkmovie
 #RenewSSD #Family",1.0,18.0,36,family
Grace N,@Grace_1_G,7h,"I didn’t want to cry today, happy tears tho. 
@DudleyTamika
 it wasn’t hard trusting you with my kid. You always treated us like family. That’s who you are and that helped Z trusting you and working hard. #family ",2.0,2.0,23,family
Morocco World News,@MoroccoWNews,Jun 4,"#JillBiden Expresses Gratitude to #Morocco’s #Royal #Family for Warm Welcome.
First Lady Jill Biden acknowledges the hospitality of King Mohammed VI and Princess Lalla Hasna during her visit to Morocco, recognizing the enduring bond between the two nations.",1.0,15.0,88,family
HNS,@HNS_CFF,15h,"So it begins! #Croatia national team meets today for the upcoming #NationsLeague Finals!  #Family

#UNL #Vatreni",7.0,35.0,295,family
Dina Begum,@dinasfoodstory,10h,"The last jar of last summer preserved in a jar. Feeling sad that this peach jam was made with peaches from my late dad’s allotment. Dad used to love peach jam, peach cakes & pastries. #family",5.0,4.0,69,family
Ellie Japan,@EllieJapan2022,Jun 5,"Another red ink 

#不忍池 #Shinobazunoike #pond #辯天堂 #Bentendou #familytime #HolySpirit #Popular",1.0,,21,family
Northeast Lauderdale Trojans Baseball,@NETROJANSBASE,Jun 4,Summer Trojans continue to hit the ground running with their respected organizations! Junior IF Will Garrett continues to swing it well! #Family,,2.0,4,family
Waunakee Girls Basketball,@waunakeehoops,Jun 3,Congrats to Kyla and Lainey who have both been apart of our program! #FAMILY #waunakeeway,,3.0,17,family
peakhomefurnishings,@peakhomefurnis1,7h,"11ft Patio Octagonal Anodized Aluminium Cantilever Umbrella 360 Degree Rotation Offset Hanging Umbrella
http://peakhomefurnishings.com
#furnituredesign #familytime #patiodecor #patio #umbrella #chill #hanging #interiordesign #HangingUmbrella #outdoor",1.0,,1,family
CHS Lacrosse,@CHSElksLacrosse,19h,Congratulations to our 2023 MVP and Captain Seth Alejandrino on being named to 3rd Team All-Ohio. #EPND #FAMILY,,5.0,37,family
Léa Boyens,@ljboyens_0_,20h,Sometimes you have to stop & reset to come back stronger & better #France #family,,1.0,15,family
ETCFROGB.ETC | FROGBOGS.ART | ETH Classic NFT,@etcfrogb,15h,"GM Fam!

We'll be purchasing another 
@jasminer_com
 this week! The 840mh, silent X4-Q (3U-Z)! Once it arrives, it'll spend 2 weeks on the road with 
@TrickyMickMinin
 for testing! Next month we go to the next level with the 1040mh version!

#ETC #EthereumClassic #Family",,5.0,13,family
CENA UPDATES,@cenationboy3,13h,"John Cena in London Park Yesterday with His wife Shay Cena and his Mother Carol Cena. 
@JohnCena
 #Hollywood #WWE #couple #family #London #Celebrity",,1.0,7,family
IÉSEG Research,@IESEGResearch,23h," The 2nd International Workshop on #Migration and #Family Economics is organized by #IESEGiflame in the context of the ANR project MALYNES
@IESEG
 Paris campus
 June 19-20
 Registration by June 14, 2023
 https://eventbrite.fr/e/2nd-international-workshop-on-migration-and-family-economics-tickets-575636202377… #EconTwitter",,3.0,8,family
Atlee Raider Baseball,@AtleeBaseball,6h,"We would like to Congratulate 2026 
@willhaynie21
 on being named 2nd Team Region 4B SS !! #Family #playfortheA 
@hanoversports
 @PBRVirginiaDC
 @ksallday19",,7.0,28,family
"Mathew Bennett, M. Ed",@CoachBennett32,Jun 4,"The #Family meets tomorrow morning. Discipline>Emotions 
@NSFootball96",2.0,4.0,48,family
Coach Davis,@Coach_Davis22,18h,"What a cool day I, get to hang out with two of the best 
@ClemsonFB
 @KhalilBolden2
 @HoustonEddrick0
 @BufordGAPrspcts
 @TrackBuford
 @_DeMackk
 @CoachApp35
 @RecruitGeorgia
 @RustyMansell_
 @ChadSimmons_
 @bufordathletics
 #Elite #Family #freaky",2.0,29.0,209,family
Knoxville Central Baseball,@KnoxCentralBSBL,18h,First day of Middle School skills camp! Looking forward to working with some future Bobcats this week #FAMILY,,2.0,12,family
Lady Tiger Basketball,@gunterladyhoops,Jun 4,"Finished the weekend off with a W!! Proud of these kids for battling and staying composed when it mattered the most!  Loved watching some freshmen step up and help us out, too!! Love this group!! Let’s go!!! Always a pleasure 
@Coach_Hart1
!
#family #tpw",1.0,5.0,19,family
TheGrocerOnTheGreen,@grocer_on_green,Jun 4,"When you think that some #FamilyTime at the beach couldn’t get any better….. there’s. a. BAR!! 
Thank you 
@XAnchorsBrewing
 for the delicious cider! 
HAPPY #DevonDay !! ",4.0,2.0,18,family
Rockvale Rockets Football,@Rockvale_FB,Jun 3,"We’ve got new sod going down on our practice field today! Grass never looked so good. 

#RocketsUp #ALLIN #FAMILY",2.0,19.0,81,family
Brett Vavra,@bvav48,19h,"Excited for the first day of summer workouts! Lots of changes but one thing is certain, we are pressing forward and are going to get better! 
#GoldStandard
#Family",,6.0,24,family
Andress High School Football,@AndressFootball,11h,"Golden Eagle players and coaches passing out food to the Northeast Community! 

#WeAreAndress
#Family",,4.0,12,family
peakhomefurnishings,@peakhomefurnis1,7h,"Believe the umbrella series add ambiance and entertainment to your outdoor life and help to upgrade your outdoor setting.
http://peakhomefurnishings.com
#furnituredesign #familytime #patiodecor #patio #umbrella #chill #hanging #interiordesign #HangingUmbrella #outdoor",1.0,,1,family
Atlee Raider Baseball,@AtleeBaseball,6h,"We would like to Congratulate 2025 
@NoahYodaa
 on being named 1st Team Region 4B pitcher!! #Family #playfortheA 
@hanoversports
 @PBRVirginiaDC
 @ksallday19
 @DukeBASE
 @coachchris14",,3.0,23,family
haydn,@haydn_voss,Jun 5,"Was doing great at the plate today, and on the bases! Here is my double that bounced off of the fence in todays second game. 
@GenuWinReign
  #FAMILY",,2.0,11,family
Amari Johnson,@Amari_Johnson_,Jun 4,"Battle at the Border tournament 2023! 
@OUeliteaau
 @BriFos23
 @Showtime_Nasia
 @_NevaehMartin
 @adelechangamire
  #Family #13",,4.0,8,family
tongatwins_wow,@tongatwins,13h,"It’s time for the Island Girls to rise !!! 
“OUR TIME”
#TongaTwins   

#island #girls #twins #family #wowwomenofwrestling #fyp #womenempowerment #polywomen",1.0,8.0,16,family
peakhomefurnishings,@peakhomefurnis1,7h,"Stylish and sporty when in use, unobtrusive when collapsed. 
http://peakhomefurnishings.com
#furnituredesign #familytime #patiodecor #patio #umbrella #chill #hanging #interiordesign #HangingUmbrella #outdoor",1.0,,1,family
Emburara Farm Lodge,@emburara,19h,"Share an unforgettable stay with your #family on the farm 
@emburara
 Farm Lodge 

You are guaranteed to get all the peace and comfort you need to bond well with your loved ones and #stay relaxed 

Book your one-of-a-kind stay with us today WhatsApp/Call: +256 776 210 872",,3.0,11,family
KTofukillertofu.loopring.eth,@KTofuTendies,11h,"Introduciiiing... #Nancified KTofu to Nancy's World!
I will cherish this forever! CHYYYEA!! 
Thank you so much, 
@yaboynancy
 & 
@lovelythepink
!
 
#NewProfilePic #TheNancying #YBN #NancyGang #YABOYNANCY #Family #NancysWorld (all the hashtags, I'm fucking excited )",9.0,13.0,42,family
Patrick Karim,@badcharts1,Jun 4,"We just had a beautiful day with neighbors.

Family, friends & BBQ... can't ask for much more!

#family #friends #moments",8.0,1.0,87,family
Jenkins Football,@GJHS_Football,Jun 4,"Day 3 of the in-state camp tour. Thank you 
@USFFootball
 for hosting us today. Guys had a great time. 

Thank you to 
@claytonm61
 for taking the guys to these camps. First camp tour 2023  Keep building!! 
#ACE #family",2.0,5.0,37,family
Fillmore Football,@fhsflashesfb,Jun 3,"This is why we play sports! 

#Family
#BoltsUp",2.0,5.0,28,family
Coach Cronic @ MU,@Drew_Cronic,Jun 4,"Thank you to all the young men (over 2600) and to all the college coaches (around 350) who attended our Mega Camp!It was a great two days! I appreciate my amazing staff, who did an unbelievable job of organizing and running everything! Blessed to be a Bear!!! #Family #RaiseTheBar",7.0,17.0,224,family
Rockvale_TF,@RockvaleTf,12h,"19 Rockets being recognized here!
#Family ",,2.0,10,family
Omaha North Football,@OPS_VikingsFB,Jun 3,"A little  at the ‘23 Vikings! 
@iambjlouis
 with the pick 6! #Family",,2.0,18,family
