Tweet date,Tweet,Likes,Retweets,Quote Status?,Username,Screenname,User ID,Account creation date,Followers,Verified,Tweet country location name,Tweet country location code,Tweet city location fullname,Tweet city location name,Tweet location type,Relations
2023-05-31 01:08:13+00:00,"Best Dad Ever Flag truck dad Shirt.
Free Returns Only 13$ On @amazon
Check more here: https://t.co/CwbKf3WmKE

#fatherdaughter #FathersDay #fathersdaygift #Truck #TruckTuesday #TruckDriver #trucker #trucks #American #trucking #bestfriends #bestdadevershirt #ChicagoTSTheErasTour https://t.co/tZbKG1CRUO",0,1,False,amelia mia,AmeliafromusMia,1618668090606108672,2023-01-26 17:52:17+00:00,99,False,,,,,,friendship
2023-05-31 01:07:47+00:00,"Best Dad Ever Flag truck dad Shirt.
Free Returns Only 13$ On @amazon
Check more here: https://t.co/CwbKf3WmKE

#fatherdaughter #FathersDay #fathersdaygift #Truck #TruckTuesday #TruckDriver #trucker #trucks #American #trucking #bestfriends #bestdadevershirt #ChicagoTSTheErasTour https://t.co/s2uTWogXUm",0,0,False,amelia mia,AmeliafromusMia,1618668090606108672,2023-01-26 17:52:17+00:00,99,False,,,,,,friendship
2023-05-31 01:06:04+00:00,"Best Dad Ever Flag truck dad Shirt.
Free Returns Only 13$ On @amazon 
Check more here: https://t.co/CwbKf3WmKE

#fatherdaughter #FathersDay #father #fathersdaygift #Truck #TruckTuesday #TruckDriver #trucker #trucks #American #trucking #bestfriends #bestdadevershirt #dadjokes #dad https://t.co/ntbKjDqQD4",0,0,False,amelia mia,AmeliafromusMia,1618668090606108672,2023-01-26 17:52:17+00:00,99,False,,,,,,friendship
2023-05-31 00:59:33+00:00,"RT @RappCatsAdopt: 💖Marigold &amp; her best friend Tig. ""Where he goes, I'm never far behind,"" she says. #friends #friendship #cat #cats #Kitty…",0,71,False,Beverly Wilkerson,asitisinheaven,374922594,2011-09-17 06:02:44+00:00,8224,False,,,,,,friendship
2023-05-31 00:56:26+00:00,"RT @hiphopgods: @Easy_Mo_Bee 
Available at https://t.co/b2HJD9RHud 

#andyoudontstop #badmeaningbad #popsstatic #precious #roundandround #g…",0,2,False,David C-Doc Snyder,TheImpossebulls,2691787754,2014-07-30 04:29:22+00:00,1804,False,,,,,,friendship
2023-05-31 00:51:43+00:00,"@Calvinn_Hobbes Math is a dirty word....
Let's go exploring 
#CalvinandHobbes 
#Bestfriends",2,0,False,steve,ferris316,709904688079106051,2016-03-16 00:50:41+00:00,2112,False,,,,,,friendship
2023-05-31 00:46:45+00:00,"RT @RappCatsAdopt: 💖Marigold &amp; her best friend Tig. ""Where he goes, I'm never far behind,"" she says. #friends #friendship #cat #cats #Kitty…",0,71,False,Sharon Swink,Sharonswink3,1469039221654573060,2021-12-09 20:21:03+00:00,306,False,,,,,,friendship
2023-05-31 00:44:50+00:00,"RT @RappCatsAdopt: 💖Marigold &amp; her best friend Tig. ""Where he goes, I'm never far behind,"" she says. #friends #friendship #cat #cats #Kitty…",0,71,False,Jeffrey Ⓥ,LiftForever67,933784102834020352,2017-11-23 19:47:33+00:00,34806,False,,,,,,friendship
2023-05-31 00:42:32+00:00,"RT @RappCatsAdopt: 💖Marigold &amp; her best friend Tig. ""Where he goes, I'm never far behind,"" she says. #friends #friendship #cat #cats #Kitty…",0,71,False,Monica Batch,AuntyPrissy,41171216,2009-05-19 18:10:03+00:00,1465,False,,,,,,friendship
2023-05-31 00:37:57+00:00,"RT @RappCatsAdopt: 💖Marigold &amp; her best friend Tig. ""Where he goes, I'm never far behind,"" she says. #friends #friendship #cat #cats #Kitty…",0,71,False,Flowers,Flowers00813540,1398969588499595267,2021-05-30 11:48:58+00:00,434,False,,,,,,friendship
2023-05-31 00:30:39+00:00,"RT @RappCatsAdopt: 💖Marigold &amp; her best friend Tig. ""Where he goes, I'm never far behind,"" she says. #friends #friendship #cat #cats #Kitty…",0,71,False,Mollyweva,mollyweva,1243929518949019655,2020-03-28 15:56:48+00:00,196,False,,,,,,friendship
2023-05-31 00:29:02+00:00,"RT @ShiningPolaris: Though I didn’t like to see The Elite lose, to have Wheeler Yuta pin Kenny Omega for the win but using the same maneuve…",0,13,False,AFJ,AFJ_wk869,1378498959841222656,2021-04-04 00:06:04+00:00,33,False,,,,,,friendship
2023-05-31 00:28:26+00:00,"RT @RappCatsAdopt: 💖Marigold &amp; her best friend Tig. ""Where he goes, I'm never far behind,"" she says. #friends #friendship #cat #cats #Kitty…",0,71,False,Liv (they/them),marylandmaas,359046482,2011-08-20 23:05:12+00:00,4140,False,,,,,,friendship
2023-05-31 00:28:15+00:00,"RT @RappCatsAdopt: 💖Marigold &amp; her best friend Tig. ""Where he goes, I'm never far behind,"" she says. #friends #friendship #cat #cats #Kitty…",0,71,False,Karen Kemp,KempKaren,323589366,2011-06-25 02:42:31+00:00,273,False,,,,,,friendship
2023-05-31 00:15:52+00:00,"RT @RappCatsAdopt: 💖Marigold &amp; her best friend Tig. ""Where he goes, I'm never far behind,"" she says. #friends #friendship #cat #cats #Kitty…",0,71,False,I Love Critters,CrittersI,1000922232485490688,2018-05-28 02:10:31+00:00,2469,False,,,,,,friendship
2023-05-31 00:15:46+00:00,"RT @RappCatsAdopt: 💖Marigold &amp; her best friend Tig. ""Where he goes, I'm never far behind,"" she says. #friends #friendship #cat #cats #Kitty…",0,71,False,Nicole Robertson,NicoleR56426190,1225026117159084034,2020-02-05 12:03:55+00:00,676,False,,,,,,friendship
2023-05-31 00:14:22+00:00,"RT @RappCatsAdopt: 💖Marigold &amp; her best friend Tig. ""Where he goes, I'm never far behind,"" she says. #friends #friendship #cat #cats #Kitty…",0,71,False,Sagittarian,JSpeerbrecher,1459949507718832128,2021-11-14 18:21:35+00:00,747,False,,,,,,friendship
2023-05-31 00:12:17+00:00,"RT @RappCatsAdopt: 💖Marigold &amp; her best friend Tig. ""Where he goes, I'm never far behind,"" she says. #friends #friendship #cat #cats #Kitty…",0,71,False,Gus,Gus_802,237572596,2011-01-13 03:59:08+00:00,5294,False,,,,,,friendship
2023-05-31 00:11:39+00:00,"💖Marigold &amp; her best friend Tig. ""Where he goes, I'm never far behind,"" she says. #friends #friendship #cat #cats #KittyTwitter #CatsOfTwitter #virginia #nova #va #dc #pets #love #luv #positiveenergy #PositiveVibes #bestfriends #rescue #AdoptDontShop #tuesday #wednesday https://t.co/n1ZdUYWfaP",396,71,False,RappCats,RappCatsAdopt,2356606376,2014-02-22 16:40:41+00:00,9446,False,,,,,,friendship
2023-05-31 00:07:38+00:00,"RT @jamiefloydmusic: Missing my Grandfather Sonny today but feeling his energy all around my life right now☀️☀️☀️

#sonny #life #missingyou…",0,9,False,Awadhesh Kumar maurya,awdesh_maurya,1537252372434817024,2022-06-16 02:00:04+00:00,131,False,,,,,,friendship
2023-05-30 23:59:39+00:00,"Best Friends has surpassed 6M Spotify streams with a total of 6,180,231 congratulations @5SOS #5SOS5  #BestFriends
 https://t.co/LvFUjkIE0r",0,5,False,ASHTON IRWIN UPDATES! 🧡🩷,ashtonupdating,3072865368,2015-03-11 11:01:00+00:00,13403,False,,,,,,friendship
2023-05-30 23:58:59+00:00,"Why do I flirt 10/10 with my girls but as soon as someone of interest walks in I’m just 🤪🙃😩

#FLIRT #bestfriends #Girlfriends #squad #Crush #Romance",0,0,False,🩵🍍🫧🌴🌊,Firefly_626,1394993821428199425,2021-05-19 12:30:44+00:00,1,False,,,,,,friendship
2023-05-30 23:18:16+00:00,RT @smallbigstore: 💝HeLLo. Please #followme #retweet and #like my pinned #tweet in my Bio and I will do the same for you. 🎁 #Ad #fathersday…,0,58,False,🌻🇧🇷KikaSchaffer,NeilaSchaffer,946615479120080896,2017-12-29 05:34:52+00:00,12055,False,,,,,,friendship
2023-05-30 23:02:52+00:00,"RT @tailsandbloom: But I don’t wanna get up mum, 
can it still be the #BankHolidayWeekend ?🐶❤️😮‍💨

@honeyandmac @salsichinhas 

#dogsoftwit…",0,2,False,Salsichinhas,salsichinhas,1268272131873411074,2020-06-03 20:03:41+00:00,442275,False,,,,,,friendship
2023-05-30 22:47:48+00:00,"RT @jamiefloydmusic: Missing my Grandfather Sonny today but feeling his energy all around my life right now☀️☀️☀️

#sonny #life #missingyou…",0,9,False,Jorge Rodriguez,tarzan0909,427466937,2011-12-03 15:24:35+00:00,9659,False,,,,,,friendship
2023-05-30 22:35:11+00:00,One of the best things you’ll see all day #bestfriends #bestanimalvideos #penguin #trending ❤️💕🐧🐧 https://t.co/z3KsZWp77T,0,0,True,KL,Respectanimals1,81193701,2009-10-09 20:19:24+00:00,529,False,,,,,,friendship
2023-05-30 22:33:23+00:00,RT @smallbigstore: 💝HeLLo. Please #followme #retweet and #like my pinned #tweet in my Bio and I will do the same for you. 🎁 #Ad #fathersday…,0,58,False,Susan Freestone 🇬🇧,susanfree16,864416148061925376,2017-05-16 09:44:04+00:00,5323,False,,,,,,friendship
2023-05-30 22:07:06+00:00,"World at your fingertips: Magnetic LED Globe. 🌍🛍️💝
https://t.co/4BiaQr0cz6 #shopping #smallbigstore #fathersdaygifts #bestfriends #ad #giftsforhim",5,1,False,SmallBigstore.com,smallbigstore,767047505821523969,2016-08-20 17:15:51+00:00,2870,False,,,,,,friendship
2023-05-30 21:56:49+00:00,"After seeing one of our recent posts about Jelly Legs the lamb, one of our followers/friends sent us a gift for Jelly Legs. 
Jelly Legs can often be found snuggling with her new ‘friend’. 
#bestfriends #snuggling #longlivejellylegs https://t.co/fAJBehYPTd",0,0,False,Anstey Alpacas,AnsteyAlpacas,1255393320366473223,2020-04-29 07:08:01+00:00,51,False,,,,,,friendship
2023-05-30 21:42:44+00:00,All you need is a best friend ♥️ #CSKvGT  #dolar #SkeemSaam  #bestfriends https://t.co/cNHxAjhCLe,0,0,False,Nad,Makeupnad,847896527280394240,2017-03-31 19:41:00+00:00,86,False,,,,,,friendship
2023-05-30 21:37:10+00:00,"RT @37Obeid: @Alison1Eve @Mohamed73923498 @Jassica90411923 @ALEJANDRAPobeda Have a great day ahead, 
Sparkle and shine amongst everyone! 
#…",0,699,False,abdeh halim said 🇪🇬🇵🇸🤲,AbdehHalim,865328233,2012-10-06 21:18:04+00:00,50454,False,,,,,,friendship
2023-05-30 21:27:54+00:00,"""I Saved my Best Friend"". I hope you'll be the next one to say this. Please adopt your next pet 💙#rescue #savetheanimals #AdoptDontShop #helpthem #RescueDogs #rescuecats #bestfriends #empathy @bestfriends https://t.co/XoVH4zUUCT",5,0,True,Annabelle's Beauty & Wellbeing,ABeautyWellness,1647722883249233922,2023-04-16 22:05:55+00:00,561,False,,,,,,friendship
2023-05-30 21:19:37+00:00,Jesus is more patient and forgiving than some realise when we earnestly seek him ✝️ #JesusChrist #God #church #lifestyle #goodmorning #WednesdayMotivation #Truth #bestfriends #prayers,6,1,False,Mattys ministry,matty40frost,1369624268691144704,2021-03-10 12:21:07+00:00,2325,False,,,,,,friendship
2023-05-30 21:14:20+00:00,"RT @ShiningPolaris: Though I didn’t like to see The Elite lose, to have Wheeler Yuta pin Kenny Omega for the win but using the same maneuve…",0,13,False,Angél Aquárius,1ADBDS,36867850,2009-05-01 03:15:17+00:00,78,False,,,,,,friendship
2023-05-30 21:08:58+00:00,@msdhoni 💛Thala The Emotion🥹 || MSD || 🇮🇳💛#mahi #dhoni #msdhoni #csk #ipl #ipl2023 #cricket #india #viral #explorepage #instagood #instagram #trending #trendingreels #treanding #Thala #virat #instamood #yuvrajsingh #worldcup #mood #bestfriends #editing #edits #photography #fan https://t.co/CqozjKV9CQ,0,0,False,जाहिद हसन🐦,zahid0047,1386233036530884613,2021-04-25 08:18:16+00:00,14,False,India,IN,"Gomoh, India",Gomoh,city,friendship
2023-05-30 20:57:41+00:00,"RT @jamiefloydmusic: Missing my Grandfather Sonny today but feeling his energy all around my life right now☀️☀️☀️

#sonny #life #missingyou…",0,9,False,Scott Kash,ScottKash88,3055481330,2015-03-02 08:24:58+00:00,11788,False,,,,,,friendship
2023-05-30 20:47:12+00:00,"RT @jamiefloydmusic: Missing my Grandfather Sonny today but feeling his energy all around my life right now☀️☀️☀️

#sonny #life #missingyou…",0,9,False,ammarah mully,AmmarahMully,1223823003135418368,2020-02-02 04:19:09+00:00,29,False,,,,,,friendship
2023-05-30 20:40:51+00:00,"Missing my Grandfather Sonny today but feeling his energy all around my life right now☀️☀️☀️

#sonny #life #missingyou #bestfriends https://t.co/QEv3xjgaiD",72,9,False,Jamie Floyd,jamiefloydmusic,86365785,2009-10-30 18:09:21+00:00,3515,False,,,,,,friendship
2023-05-30 20:32:24+00:00,"RT @ShiningPolaris: Though I didn’t like to see The Elite lose, to have Wheeler Yuta pin Kenny Omega for the win but using the same maneuve…",0,13,False,Chris Hardy🪜🏒,LAHardyMoxBliss,1250564804353224704,2020-04-15 23:21:14+00:00,1235,False,,,,,,friendship
2023-05-30 20:26:36+00:00,"RT @ShiningPolaris: Though I didn’t like to see The Elite lose, to have Wheeler Yuta pin Kenny Omega for the win but using the same maneuve…",0,13,False,Melissa,ItsSassyMissy,233202482,2011-01-02 16:01:52+00:00,898,False,,,,,,friendship
2023-05-30 20:19:27+00:00,"RT @ShiningPolaris: Though I didn’t like to see The Elite lose, to have Wheeler Yuta pin Kenny Omega for the win but using the same maneuve…",0,13,False,Maddy Anderson,topropesquishy,1267493111174922240,2020-06-01 16:28:14+00:00,3824,False,,,,,,friendship
2023-05-30 20:05:29+00:00,"RT @TheLinaCole: We’re #1!
 #chicagobaseball #chicagocubs #whitesox #31ststreetbeach #chicagogirls #crosstownclassic #bestfriends #selfie #…",0,18,False,Hilary Jones,Hilamey,88502420,2009-11-08 20:32:25+00:00,5106,False,,,,,,friendship
2023-05-30 20:00:05+00:00,"RT @BestFri58905686: Share with your BFF!

#bestfriends #bff #friends #friendship #friendsforlife #friendsforever #friend #bestie #bestiego…",0,1,False,Best Friends Forever,BestFri58905686,1507896352436473858,2022-03-27 01:45:57+00:00,20,False,,,,,,friendship
2023-05-30 19:55:24+00:00,"RT @ShiningPolaris: Though I didn’t like to see The Elite lose, to have Wheeler Yuta pin Kenny Omega for the win but using the same maneuve…",0,13,False,cinimodyeslah,cinimodyeslah,18836512,2009-01-10 15:17:00+00:00,4116,False,,,,,,friendship
2023-05-30 19:55:17+00:00,"Besties first night of the year! 🎉🍾

#bestfriends #nightout #drinks https://t.co/j6u4XWgNhb",0,0,False,Chloé,ChloeBe1996,876031140,2012-10-12 17:14:51+00:00,1479,False,,,,,,friendship
2023-05-30 19:54:02+00:00,"RT @ShiningPolaris: Though I didn’t like to see The Elite lose, to have Wheeler Yuta pin Kenny Omega for the win but using the same maneuve…",0,13,False,Charlene- #WeSupportMox #WeLoveMox #SignGringoLoco,MoxCrew2021,1363194924435464192,2021-02-20 18:33:18+00:00,2365,False,,,,,,friendship
2023-05-30 19:52:02+00:00,Cupcake follows Gareth just about everywhere she can 🤭🫶🏻 #bestfriends https://t.co/TaQpaLy8gz,2,0,False,🤘🏳️‍🌈Megs Munson🩷💜💙,MunsonMegs,1425222911728652291,2021-08-10 22:31:10+00:00,69,False,,,,,,friendship
2023-05-30 19:50:42+00:00,"RT @ShiningPolaris: Though I didn’t like to see The Elite lose, to have Wheeler Yuta pin Kenny Omega for the win but using the same maneuve…",0,13,False,Lidia 🏳️‍🌈 BANG BANG GANG 👆,amun_buttt,1592305554898157568,2022-11-14 23:57:08+00:00,54,False,,,,,,friendship
2023-05-30 19:46:23+00:00,I’m so glad Izzy came back to finish the performance with Tonya. That really is what #bestfriends are! #WaterlooRoad,0,0,False,Vee♥️,allthingswlr,1582964236946374661,2022-10-20 05:17:50+00:00,109,False,,,,,,friendship
2023-05-30 19:26:15+00:00,"RT @ShiningPolaris: Though I didn’t like to see The Elite lose, to have Wheeler Yuta pin Kenny Omega for the win but using the same maneuve…",0,13,False,Elisamuel,EliIMPACT,1005147723492970496,2018-06-08 18:01:06+00:00,3871,False,,,,,,friendship
2023-05-30 19:23:12+00:00,"RT @ShiningPolaris: Though I didn’t like to see The Elite lose, to have Wheeler Yuta pin Kenny Omega for the win but using the same maneuve…",0,13,False,Alba 🦈 ² - アルバ • BCC 😈 fut fem 👑,albawrestling,2466878441,2014-04-07 08:24:55+00:00,9467,False,,,,,,friendship
2023-05-30 19:15:22+00:00,"Though I didn’t like to see The Elite lose, to have Wheeler Yuta pin Kenny Omega for the win but using the same maneuver that Chuck Taylor used, was really cool.

He never will forget his dads. 🥰☺️

#aew #aewdon #BestFriends #BlackpoolCombatClub https://t.co/iSFIPQtYLr",160,13,False,Christine,ShiningPolaris,19862066,2009-02-01 15:21:02+00:00,15319,False,,,,,,friendship
2023-05-30 19:09:42+00:00,My Mother-in-Law loves me❤️. #blessed #family #perfectloveforherson #bestfriends #FutureMrsHolt https://t.co/lJFsHL7h3Z,2,0,False,Lynda Jenkins future Mrs. Holt 0lllllll0,lyndajenkins71,1494326911811473410,2022-02-17 15:04:48+00:00,444,False,,,,,,friendship
2023-05-30 18:46:26+00:00,"RT @matchingpfps: ✿Join our amazing discord community （っ＾▿＾）🎄
https://t.co/6oPvo9Vrv0

#discord #anime #matching #matchingicons #icons #ani…",0,1,False,Kure,TheArlequeen,1334820868766265344,2020-12-04 11:24:41+00:00,210,False,,,,,,friendship
2023-05-30 18:46:07+00:00,"RT @matchingpfps: ✿Join our amazing discord community （っ＾▿＾）🎄
https://t.co/6oPvo9Vrv0
Matching icons for besties

#discord #anime #matching…",0,1,False,Kure,TheArlequeen,1334820868766265344,2020-12-04 11:24:41+00:00,210,False,,,,,,friendship
2023-05-30 18:46:02+00:00,"RT @matchingpfps: ✿Join our amazing discord community （っ＾▿＾）🎄
https://t.co/6oPvo9VZky
Cute cat matching icons

#discord #anime #matching #m…",0,2,False,Kure,TheArlequeen,1334820868766265344,2020-12-04 11:24:41+00:00,210,False,,,,,,friendship
2023-05-30 18:45:55+00:00,"RT @matchingpfps: ✿Join our amazing discord community （っ＾▿＾）🎄
https://t.co/6oPvo9VZky
Cute cat matching icons

#discord #anime #matching #m…",0,2,False,Kure,TheArlequeen,1334820868766265344,2020-12-04 11:24:41+00:00,210,False,,,,,,friendship
2023-05-30 18:45:08+00:00,"RT @matchingpfps: ﹕🪷 Matching icons・our community has more options!
https://t.co/6oPvo9VZky

#discord #anime #matching #matchingicons #icon…",0,1,False,Kure,TheArlequeen,1334820868766265344,2020-12-04 11:24:41+00:00,210,False,,,,,,friendship
2023-05-30 18:44:41+00:00,"RT @matchingpfps: ﹕🪷 Matching icons・our community has more options!
https://t.co/6oPvo9Vrv0

#discord #anime #matching #matchingicons #icon…",0,1,False,Kure,TheArlequeen,1334820868766265344,2020-12-04 11:24:41+00:00,210,False,,,,,,friendship
2023-05-30 18:18:31+00:00,"Rick Springfield @WaltDisneyWorld 
#WaltDisneyWorld #DisneyWorld #epcot #DisneyParks #siblings #bestfriends #rickspringfield https://t.co/pmoKzz1YaX",4,0,False,Lindsay,nerdgirl81,1292162788203405314,2020-08-08 18:16:46+00:00,1329,False,,,,,,friendship
2023-05-30 18:08:00+00:00,"RT @Colors_Cineplex: Tag your cheerleader in the comments and thank them for being the best one ever! ❤️

@iamsrk #shreyastalpade 

#ShahRu…",0,25,False,Kartik Mehandiratta,iamkartiksrk,3220592391,2015-04-29 06:14:22+00:00,107,False,,,,,,friendship
2023-05-30 17:20:16+00:00,Tell me it's a lie? #bestfriends #rider https://t.co/RP9psO69UA,1,0,False,Gemini ♊️,MssGeminiQueen,1659452827440406528,2023-05-19 06:56:22+00:00,30,False,,,,,,friendship
2023-05-30 17:18:02+00:00,"🛠️ Flintronic Multi-Tool Pen: 8-in-1 Gadget 💝 Don't forget #fathersday on Sun, Jun 18, 2023 #fathersdaygifts #smallbigstore #Ad #bestfriends  https://t.co/W7m7aqlSey",2,0,False,SmallBigstore.com,smallbigstore,767047505821523969,2016-08-20 17:15:51+00:00,2870,False,,,,,,friendship
2023-05-30 17:14:04+00:00,You know when your around someone all the time y’all start to pick up each others lingo #bestfriends #circlesmall,0,0,False,Kayla🙃😈🖤,KAYLA_MACHGAN,285467940,2011-04-21 06:14:25+00:00,185,False,,,,,,friendship
2023-05-30 17:01:04+00:00,"RT @hiphopgods: @Easy_Mo_Bee 
Available at https://t.co/b2HJD9RHud 

#andyoudontstop #badmeaningbad #popsstatic #precious #roundandround #g…",0,2,False,s-Vinyl,SVinyl73,1405433266207748098,2021-06-17 07:53:35+00:00,2601,False,,,,,,friendship
2023-05-30 16:44:58+00:00,"@Easy_Mo_Bee 
Available at https://t.co/b2HJD9RHud 

#andyoudontstop #badmeaningbad #popsstatic #precious #roundandround #gimmeback #whatpeopledo #tbird #soulsister #ontheloose #bestfriends #throwback #fixthat #stopandfrisk #cars #boombap #gettosteppin #feelsliketheworld #war https://t.co/qQdphxOWiY",5,2,False,HipHopGods,hiphopgods,95717258,2009-12-09 19:46:22+00:00,48609,False,,,,,,friendship
2023-05-30 16:36:41+00:00,Cinema date with my girl #Daughter #bestfriends,1,0,False,Anne (NO DM's) Brennan,40anne1982,1546452798786658307,2022-07-11 11:14:52+00:00,1569,False,,,,,,friendship
2023-05-30 16:36:19+00:00,"Friends 👀 @friends ...

🥰
🐶 @cocobainjones
🐕

#RolandoJVargas #friends #friendshipgoals #friend #bestfriend #bestie #bestiegoals #bestfriends #bestfriendgoals #bff #bffgoals #dog #doglife #dogs #puppy #puppylove #puppylife #doglover #doglove #doggy #doggylove 💗 https://t.co/rmMsiZGzXG",0,0,False,RolandoJVargas,RolandoJVargas,770766052754006016,2016-08-30 23:32:01+00:00,542,False,,,,,,friendship
2023-05-30 16:17:24+00:00,"""ONE Night before exams""😁😂👀

@babarazam258 @iMRizwanPak 
#Rizbar forever 💕 #bestfriends

#Babar #Rizwan
#Pakistan #PakistanZindabad #dolar https://t.co/5Q1oYOLH8z",2,0,True,BiLAL_56PCT,Bilal_56PCT,1285056516840726529,2020-07-20 03:38:56+00:00,413,False,,,,,,friendship
2023-05-30 16:03:02+00:00,"SO GOOD! You will read more than once. Grab a copy of ""Jesus and Judas"" now. #bestfriends #religion #spiritual #mustread  Buy Now --&gt; https://t.co/KjfzSEXvvv https://t.co/7gHqhMU4cF",0,0,False,Book Promotion,quotesasimage,3306602484,2015-08-05 05:58:07+00:00,15928,False,,,,,,friendship
2023-05-30 15:58:00+00:00,Claim your rightful destiny with THE GRATEFUL FATES - a story about friendship and daring adventure. #Revenge #BestFriends #readingforpleasure https://t.co/WHzD7xH3ly @PCZick @AmazonKindle https://t.co/goGlzAbDBY,0,0,False,P.C. Zick,PCZick,193053180,2010-09-20 21:15:54+00:00,6956,False,,,,,,friendship
2023-05-30 15:55:11+00:00,"BFF  -  A Friend is a gift to the heart, A Friend to the soul, A golden thread to bind us together through all the years.   Buy Now-Pay Later https://t.co/Q8R9Ul9noX  #JBSG  #BFF #BestFriends   #necklace   #Giftinbox  #giftforher  #silverjewelry  #ZirconStone https://t.co/io1MnXDRCO",0,0,False,Jewelry by Sande Gene,by_sande,1516117294534914048,2022-04-18 18:12:08+00:00,1,False,,,,,,friendship
2023-05-30 15:49:48+00:00,"Cooked dinner for my best friend last night and had 🌸 girls time 🌸 
-
-
-
#bestfriends #friends #sister #iloveyou #trans #lgbt #prettygirls https://t.co/Q18vbdZVBv",6,0,False,Jessica Adelynn,JessicaAdelynn,1304118397131784194,2020-09-10 18:04:03+00:00,505,False,,,,,,friendship
2023-05-30 15:04:39+00:00,"RT @community_97680: Best friends🖤🤎🩷
.
Follow us @community_97680
.
#bestfriends #mylove #mylife #mydougther #gsddoglove #gsdlover #gsdvide…",0,2,False,Eddie_Blanco #XBoxOne name { EDDIEBLANCO70 },EddieBlanco7,837055558024904704,2017-03-01 21:42:51+00:00,475,False,,,,,,friendship
2023-05-30 14:51:10+00:00,"RT @Colors_Cineplex: Tag your cheerleader in the comments and thank them for being the best one ever! ❤️

@iamsrk #shreyastalpade 

#ShahRu…",0,25,False,Nairi,nairik1,715676882780303360,2016-03-31 23:07:20+00:00,326,False,,,,,,friendship
2023-05-30 14:44:45+00:00,RT @mags_matthews: #BestFriends #forever #celebrating 60 years♥️ https://t.co/3QuoNauEBi,0,1,False,Mags Matthews,mags_matthews,2431715615,2014-03-23 19:42:44+00:00,16,False,,,,,,friendship
2023-05-30 14:17:52+00:00,"RT @ashtonupdating: Best Friends has surpassed 6M Spotify streams with a total of 6,170,458 congratulations @5SOS #5SOS5  #BestFriends
 htt…",0,4,False,5SOS TOUR UPDATES,THE5SOSSHOWTOUR,1414644944183042048,2021-07-12 17:57:06+00:00,5776,False,,,,,,friendship
2023-05-30 14:13:54+00:00,"RT @NotEnuffTech: 🩸 We all need someone to talk to, someone who listens, someone who understands. 
#BestFriends are always there. We'll atl…",0,1,False,Robert X Gaming Fox,RobertXGaming,1275142291611701249,2020-06-22 19:03:41+00:00,8,False,,,,,,friendship
2023-05-30 13:44:19+00:00,"RT @Colors_Cineplex: Tag your cheerleader in the comments and thank them for being the best one ever! ❤️

@iamsrk #shreyastalpade 

#ShahRu…",0,25,False,Mayer Doi@ferdbouk,mayer_doi,3327290353,2015-08-23 21:26:54+00:00,696,False,,,,,,friendship
2023-05-30 13:42:50+00:00,"RT @ashtonupdating: Best Friends has surpassed 6M Spotify streams with a total of 6,170,458 congratulations @5SOS #5SOS5  #BestFriends
 htt…",0,4,False,katy ✩ loves a + k + h + n| is seeing 5sos +niall,matildaskiwi,1319135809052807168,2020-10-22 04:38:00+00:00,1308,False,,,,,,friendship
2023-05-30 13:41:55+00:00,"Best Friends has surpassed 6M Spotify streams with a total of 6,170,458 congratulations @5SOS #5SOS5  #BestFriends
 https://t.co/LvFUjkIE0r",1,4,False,ASHTON IRWIN UPDATES! 🧡🩷,ashtonupdating,3072865368,2015-03-11 11:01:00+00:00,13403,False,,,,,,friendship
2023-05-30 13:01:30+00:00,"Adventure awaits at Best Friends Pet Lodge!

Book your furkids holiday now, https://t.co/UWSNz2rygb

#BFPL #dogholiday #petlodge #bestfriends #petholiday #walkies #dogcuddles https://t.co/hmWGQnoYmA",0,0,False,Best Friends Pet Lodge,BestFriendLodge,1026456175963975681,2018-08-06 13:13:17+00:00,20,False,,,,,,friendship
2023-05-30 13:00:20+00:00,"RT @iamreneejoiner: Their irreplaceable.
#bestfriends #amazing #friendship https://t.co/L7hGOGZoal",0,1,False,Renee Joiner,iamreneejoiner,1184765607574753281,2019-10-17 09:38:54+00:00,273,False,,,,,,friendship
2023-06-08 08:02:08+00:00,Let's be there at freedom city tomorrow . it's for the Hero's not for the love sick come one come all,0,0,False,Wans ug,WanyibeA,1490603247366807554,2022-02-07 08:29:12+00:00,12,False,,,,,,love
2023-06-08 08:02:04+00:00,@bamwinejnr @Philosophierol1 Tell her that you love her then slap the hell out 😂,0,0,False,Ibra…@IM🇺🇬,Ibra_Diego,2991426948,2015-01-20 17:45:08+00:00,8663,False,,,,,,love
2023-06-08 08:01:52+00:00,"@pallasomusic Mate is on pressure his fingers can't even type Love 😭
#PallasoLoveFestLugogo 😆😆😆 https://t.co/JunYP2KqwI",0,0,False,MUSASIZI,MusaStuart10,1257340882048745473,2020-05-04 16:07:04+00:00,820,False,Uganda,UG,"Kabale, Uganda",Kabale,admin,love
2023-06-08 08:01:45+00:00,"@opiookoya @Ugaman01 Christians will claim they know God and yet they constantly underestimate his love for mankind. Literally anyone on earth can worship God, it's a personal relationship. Who are you to question who someone worships?",0,0,False,Outgoing_introvert,Outgoingintrov2,1216292310281007106,2020-01-12 09:34:40+00:00,510,False,,,,,,love
2023-06-08 08:01:31+00:00,The Singlehood Series: I Thought He Was The Perfect Guy. He Love-Bombed Me And Then Ghosted Me via @PotentashAfrica https://t.co/B5KuCZZz2N,0,0,False,Rayhab,potentash,44627874,2009-06-04 14:31:20+00:00,15707,False,,,,,,love
